image,row_idx,row_ratio,type,text
X51005268472.jpg,2,0.038,header,"NO.23 BATU 10, TAMAN SENTOSA,"
X51005268472.jpg,3,0.057,header,"JALAN KAPAR, 42200 KLANG, SELANGOR."
X51005268472.jpg,4,0.075,summary,GST ID : 001609584640
X51005268472.jpg,5,0.094,summary,TAX INVOICE
X51005268472.jpg,6,0.113,header,Date: 22/12/2017
X51005268472.jpg,7,0.132,header,Doc No : CS02070163
X51005268472.jpg,8,0.151,header,Time: 00:06:00
X51005268472.jpg,9,0.17,summary,Cashier : EIRA
X51005268472.jpg,10,0.189,header,Ref.:
X51005268472.jpg,11,0.208,header,Salesperson : EIRA
X51005268472.jpg,12,0.226,summary,(GST) (GST)
X51005268472.jpg,13,0.245,summary,S/Price Amount Tax
X51005268472.jpg,14,0.264,item,Item Qty S/Price 15.25 SR
X51005268472.jpg,15,0.283,item,9556641320027 17 0.85 0.90
X51005268472.jpg,16,0.302,header,DELICIA CHOCOLATE [50G]
X51005268472.jpg,17,0.321,item,3.55 3.55 3.55 ZRL
X51005268472.jpg,18,0.34,header,9556231110046 7
X51005268472.jpg,19,0.358,header,GARDENIA ORIGINAL CLASSIC JUMBO [600G]
X51005268472.jpg,20,0.377,item,1.50 1.50 SR
X51005268472.jpg,21,0.396,item,9556127101331 1 1.41
X51005268472.jpg,22,0.415,header,HU NS LIME 50G
X51005268472.jpg,23,0.434,item,1.51 SR
X51005268472.jpg,24,0.453,item,8850199320722 1 1.42 1.51
X51005268472.jpg,25,0.472,header,DOREMON CATCAT JOY 15G
X51005268472.jpg,26,0.491,item,885019932072: 1 1.42 1.51 1.51 SR
X51005268472.jpg,27,0.509,header,DOREMON CATCAT JOY 15G
X51005268472.jpg,28,0.528,item,8888002188511 1 2.30 2.44 2.44 SR
X51005268472.jpg,29,0.547,header,MINUTE MAID PULPY [OREN] [350ML]
X51005268472.jpg,30,0.566,item,8888002188511 1 2.30 2.44 2.44 SR
X51005268472.jpg,31,0.585,header,MINUTE MAID PULY [ORENI [350ML]
X51005268472.jpg,32,0.604,item,56814502601. 1 151 1.60 1.60 SR
X51005268472.jpg,33,0.623,header,YINGE LEMON DRINIK SOOML
X51005268472.jpg,34,0.642,item,955657031213 2.74 2.90 2.90 SR
X51005268472.jpg,35,0.66,header,100 PIUS [1 51]
X51005268472.jpg,36,0.679,summary,Total Cly 25 32.69
X51005268472.jpg,37,0.698,summary,Total Sales (Excluding GST) : 31.03
X51005268472.jpg,38,0.717,item,Discount : 0.00
X51005268472.jpg,39,0.736,summary,Total GST : 1.65
X51005268472.jpg,40,0.755,summary,Rounding : 0.02
X51005268472.jpg,41,0.774,summary,Tatal Sales (Inclusive of GST) : 32.70
X51005268472.jpg,42,0.792,summary,CASH : 40.00
X51005268472.jpg,43,0.811,summary,Change : 7.30
X51005268472.jpg,44,0.83,summary,GST SUMMARY
X51005268472.jpg,45,0.849,summary,Tax Code % Amt (RM)
X51005268472.jpg,46,0.868,summary,Tax (RM)
X51005268472.jpg,47,0.887,item,SR 6 27.48
X51005268472.jpg,48,0.906,item,1.65
X51005268472.jpg,49,0.925,item,ZRL 0 3.55
X51005268472.jpg,50,0.943,item,0.00
X51005268472.jpg,51,0.962,summary,Total: 31.03
X51005268472.jpg,52,0.981,item,1.65
X51005268472.jpg,53,1.0,footer,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU."
X51005301659.jpg,0,0.0,header,HOME MASTER HARDWARE &
X51005301659.jpg,1,0.038,header,ELECTRICAL
X51005301659.jpg,2,0.077,header,"NO.113G & 115G, JALAN SETIA GEMBILANG"
X51005301659.jpg,3,0.115,header,"U13/EG BANDAR SETIA ALAM,"
X51005301659.jpg,4,0.154,header,"40170 BANDAR SETIA ALAM,"
X51005301659.jpg,5,0.192,header,SELANGOR.
X51005301659.jpg,6,0.231,header,Company Reg No. :SA03711551-P
X51005301659.jpg,7,0.269,summary,GST Reg No. :0016375t1168
X51005301659.jpg,8,0.308,summary,TAX IVOICE
X51005301659.jpg,9,0.346,header,Invoice No.: CS 67832
X51005301659.jpg,10,0.385,header,Date : 22/12/2017 14:03
X51005301659.jpg,11,0.423,summary,Ca6hler#: CASHIER
X51005301659.jpg,12,0.462,header,RM Code
X51005301659.jpg,13,0.5,header,24MMX7Y M.ONE TAPE
X51005301659.jpg,14,0.538,item,1.00 x 15.90 15.90 SR
X51005301659.jpg,15,0.577,summary,Subtotal : 15.90
X51005301659.jpg,16,0.615,summary,Total Excl. of GSt 15.00
X51005301659.jpg,17,0.654,summary,Totad lncl. of GST 15.90
X51005301659.jpg,18,0.692,summary,Total Amt Rounded 15.90
X51005301659.jpg,19,0.731,item,Payment : 50.00
X51005301659.jpg,20,0.769,summary,Change Due : 34.10
X51005301659.jpg,21,0.808,summary,Total Item(6) : 1
X51005301659.jpg,22,0.846,summary,G ummary Amouni(RM) Tax (RM)
X51005301659.jpg,23,0.885,item,SR @ 6% 15.00 0.90
X51005301659.jpg,24,0.923,footer,THANK YOU
X51005301659.jpg,25,0.962,header,ANY GOODS RETURN PLEASE DO WITHIN
X51005301659.jpg,26,1.0,header,7 DAYS WITH ORIGINAL RECEIPT TQM
X51005301661.jpg,0,0.0,header,LIGHTROOM GALLERY SDN BHD
X51005301661.jpg,1,0.024,header,"No: 28, JALAN ASTANA 1C,"
X51005301661.jpg,2,0.048,header,"BANDAR BUKIT RAJA, 41050"
X51005301661.jpg,3,0.071,header,"KLANG SELANGOR D. E, MALAYSIA"
X51005301661.jpg,4,0.095,header,ROC No. : (1072825-A)
X51005301661.jpg,5,0.119,summary,GST No. : 000584089600
X51005301661.jpg,6,0.143,header,Tel:03-3362 4395 Fax:03-3362 4395
X51005301661.jpg,7,0.167,summary,TAX INVOICE
X51005301661.jpg,8,0.19,summary,Station: CASHIER Bill No: LCS03908
X51005301661.jpg,9,0.214,header,Cas r: ANGELA Cover : 1
X51005301661.jpg,10,0.238,header,Bill Date : 20/12/2017
X51005301661.jpg,11,0.262,header,Bill Start: 20/12/2017 07:10:35 PM
X51005301661.jpg,12,0.286,header,Code : 300-C0001
X51005301661.jpg,13,0.31,summary,Name : CASH
X51005301661.jpg,14,0.333,header,Address ••
X51005301661.jpg,15,0.357,header,0
X51005301661.jpg,16,0.381,header,:
X51005301661.jpg,17,0.405,header,..
X51005301661.jpg,18,0.429,summary,GST No. ..
X51005301661.jpg,19,0.452,header,CH50514 SR
X51005301661.jpg,20,0.476,header,T5 J0INT 2PIN 2PCS
X51005301661.jpg,21,0.5,item,1 * RM C 2.83 UNI ( 0.17)=RM 2.83
X51005301661.jpg,22,0.524,header,SR
X51005301661.jpg,23,0.548,header,YT51874
X51005301661.jpg,24,0.571,header,YE30 BK 7W WW LED TRACK LIGHT
X51005301661.jpg,25,0.595,item,2 * RM : 33. 02 UNI ( 3.96)=RM 66.04
X51005301661.jpg,26,0.619,summary,Sub Total .. RM 68.87
X51005301661.jpg,27,0.643,item,Service Charge .. RM 0.00
X51005301661.jpg,28,0.667,summary,GST/TAX 6% . RM 4.13
X51005301661.jpg,29,0.69,summary,"TOTAL, : RM 73.00"
X51005301661.jpg,30,0.714,item,CA. RM 73.00
X51005301661.jpg,31,0.738,summary,CHANGE: RM 0.00
X51005301661.jpg,32,0.762,header,Item Count: 2
X51005301661.jpg,33,0.786,header,Qty Count : 3.0
X51005301661.jpg,34,0.81,header,Closed Bi11: 20/12/2017 07:10:51 PM
X51005301661.jpg,35,0.833,footer,"Thank You, Please come again."
X51005301661.jpg,36,0.857,header,"Goods Sold are not refundable, returnable"
X51005301661.jpg,37,0.881,header,BANK ACC MBB 5128 4851 2118
X51005301661.jpg,38,0.905,header,BANK ACC MBB 5626 4732 1744
X51005301661.jpg,39,0.929,header,BANK ACC AMBANK 888 100 123 3706
X51005301661.jpg,40,0.952,summary,GST Summary Amount(RM) Tax(RM)
X51005301661.jpg,41,0.976,item,SR @ 6% 68. 87 4.13
X51005301661.jpg,42,1.0,item,ZR/OS/EZ 0.00 0.00
X51005301667.jpg,0,0.0,header,LIGHTROOM GALLERY SDN BHD
X51005301667.jpg,1,0.019,header,"No: 28, JALAN ASTANA 1C,"
X51005301667.jpg,2,0.037,header,"BANDAR BUKIT RAJA, 41050"
X51005301667.jpg,3,0.056,header,"KLANG SELANGOR D. E, MALAYSIA"
X51005301667.jpg,4,0.074,header,ROC No. : (1072825-A)
X51005301667.jpg,5,0.093,summary,GST No. : 000584089600
X51005301667.jpg,6,0.111,header,Tel:03-3362 4395 Fax:03-3362 4395
X51005301667.jpg,7,0.13,header,CREDIT NOTE
X51005301667.jpg,8,0.148,header,C/N No: LCN00211
X51005301667.jpg,9,0.167,summary,Station: CASHIER
X51005301667.jpg,10,0.185,summary,Cashier: ANGELA Cover : 1
X51005301667.jpg,11,0.204,header,Bill Date : 20/11/2017
X51005301667.jpg,12,0.222,header,Bill Start: 20/11/2017 03:55:07 PM
X51005301667.jpg,13,0.241,header,Code : 300-E0009
X51005301667.jpg,14,0.259,header,Name : ESWARAN 012-6369400
X51005301667.jpg,15,0.278,header,Address ..
X51005301667.jpg,16,0.296,header,••
X51005301667.jpg,17,0.315,header,..
X51005301667.jpg,18,0.333,summary,GST No. ..
X51005301667.jpg,19,0.352,header,SR
X51005301667.jpg,20,0.37,header,REFER LCS03158
X51005301667.jpg,21,0.389,header,UNIT
X51005301667.jpg,22,0.407,header,0 *
X51005301667.jpg,23,0.426,header,SR
X51005301667.jpg,24,0.444,header,YT51775
X51005301667.jpg,25,0.463,header,1059 18W SQ WW BK SUR LED LIGHT
X51005301667.jpg,26,0.481,header,1059 SQUARE BLACK FRAME
X51005301667.jpg,27,0.5,item,2.25)=RM 37.55
X51005301667.jpg,28,0.519,item,2 * RM 18.77 UNI ( :
X51005301667.jpg,29,0.537,item,RM 37.55
X51005301667.jpg,30,0.556,header,Sub 1 al ..
X51005301667.jpg,31,0.574,item,RM 0.00
X51005301667.jpg,32,0.593,header,Service Charge ..
X51005301667.jpg,33,0.611,item,RM 2.25
X51005301667.jpg,34,0.63,header,:
X51005301667.jpg,35,0.648,summary,GST/TAX 6%
X51005301667.jpg,36,0.667,item,RM 39.80
X51005301667.jpg,37,0.685,summary,TOTAL :
X51005301667.jpg,38,0.704,item,RM 39.80
X51005301667.jpg,39,0.722,summary,CASH 1:
X51005301667.jpg,40,0.741,item,RM 0.00
X51005301667.jpg,41,0.759,summary,CHANGE:
X51005301667.jpg,42,0.778,header,Item Count: 2
X51005301667.jpg,43,0.796,header,Qty ^ Int : 2.0
X51005301667.jpg,44,0.815,header,Clos~u Bi11: 20/11/2017 03:55:56 PM
X51005301667.jpg,45,0.833,footer,"Thank You, Please come again."
X51005301667.jpg,46,0.852,header,"Goods Sold are not refundable, returnable"
X51005301667.jpg,47,0.87,header,BANK ACC MBB 5128 4851 2118
X51005301667.jpg,48,0.889,header,BANK ACC MBB 5626 4732 1744
X51005301667.jpg,49,0.907,header,BANK ACC AMBANK 888 100 123 3706
X51005301667.jpg,50,0.926,summary,Amount(RM) Tax(RM)
X51005301667.jpg,51,0.944,summary,GST Summary
X51005301667.jpg,52,0.963,item,37.55 2.25
X51005301667.jpg,53,0.981,item,SR @ 6% 0.00 0.00
X51005301667.jpg,54,1.0,header,ZR/OS/EZ
X51005303661.jpg,0,0.0,header,LIGHTROOM GALLERY SDN BHD
X51005303661.jpg,1,0.024,header,"No: 28, JALAN ASTANA 1C,"
X51005303661.jpg,2,0.048,header,"BANDAR BUKIT RAJA, 41050"
X51005303661.jpg,3,0.071,header,"KLANG SELANGOR D. E, MALAYSIA"
X51005303661.jpg,4,0.095,header,ROC No. : (1072825-A)
X51005303661.jpg,5,0.119,summary,GST No. : 000584089600
X51005303661.jpg,6,0.143,header,Tel:03-3362 4395 Fax:03-3362 4395
X51005303661.jpg,7,0.167,summary,TAX INVOICE
X51005303661.jpg,8,0.19,summary,Station: CASHIER Bill No: LCS03908
X51005303661.jpg,9,0.214,header,Cas r: ANGELA Cover : 1
X51005303661.jpg,10,0.238,header,Bill Date : 20/12/2017
X51005303661.jpg,11,0.262,header,Bill Start: 20/12/2017 07:10:35 PM
X51005303661.jpg,12,0.286,header,Code : 300-C0001
X51005303661.jpg,13,0.31,summary,Name : CASH
X51005303661.jpg,14,0.333,header,Address ••
X51005303661.jpg,15,0.357,header,0
X51005303661.jpg,16,0.381,header,:
X51005303661.jpg,17,0.405,header,..
X51005303661.jpg,18,0.429,summary,GST No. ..
X51005303661.jpg,19,0.452,header,CH50514 SR
X51005303661.jpg,20,0.476,header,T5 J0INT 2PIN 2PCS
X51005303661.jpg,21,0.5,item,1 * RM C 2.83 UNI ( 0.17)=RM 2.83
X51005303661.jpg,22,0.524,header,SR
X51005303661.jpg,23,0.548,header,YT51874
X51005303661.jpg,24,0.571,header,YE30 BK 7W WW LED TRACK LIGHT
X51005303661.jpg,25,0.595,item,2 * RM : 33. 02 UNI ( 3.96)=RM 66.04
X51005303661.jpg,26,0.619,summary,Sub Total .. RM 68.87
X51005303661.jpg,27,0.643,item,Service Charge .. RM 0.00
X51005303661.jpg,28,0.667,summary,GST/TAX 6% . RM 4.13
X51005303661.jpg,29,0.69,summary,"TOTAL, : RM 73.00"
X51005303661.jpg,30,0.714,item,CA. RM 73.00
X51005303661.jpg,31,0.738,summary,CHANGE: RM 0.00
X51005303661.jpg,32,0.762,header,Item Count: 2
X51005303661.jpg,33,0.786,header,Qty Count : 3.0
X51005303661.jpg,34,0.81,header,Closed Bi11: 20/12/2017 07:10:51 PM
X51005303661.jpg,35,0.833,footer,"Thank You, Please come again."
X51005303661.jpg,36,0.857,header,"Goods Sold are not refundable, returnable"
X51005303661.jpg,37,0.881,header,BANK ACC MBB 5128 4851 2118
X51005303661.jpg,38,0.905,header,BANK ACC MBB 5626 4732 1744
X51005303661.jpg,39,0.929,header,BANK ACC AMBANK 888 100 123 3706
X51005303661.jpg,40,0.952,summary,GST Summary Amount(RM) Tax(RM)
X51005303661.jpg,41,0.976,item,SR @ 6% 68. 87 4.13
X51005303661.jpg,42,1.0,item,ZR/OS/EZ 0.00 0.00
X51005306399.jpg,0,0.0,header,ShElL ISNI PETRO TRADING
X51005306399.jpg,1,0.042,header,Company No:002643278-A
X51005306399.jpg,2,0.083,header,LOT 2685 JLN GENTING KLANG
X51005306399.jpg,3,0.125,header,53300 KL Site 1066
X51005306399.jpg,4,0.167,header,Telephone 03- 40212008
X51005306399.jpg,5,0.208,summary,GST No: 0010 9010 5344
X51005306399.jpg,6,0.25,header,>>>>>>>Receipt <<cc<<
X51005306399.jpg,7,0.292,header,Invoice number: 60000053668
X51005306399.jpg,8,0.333,item,35.10 litre Pump # 02
X51005306399.jpg,9,0.375,item,V-Power 97 R11 86.00 A
X51005306399.jpg,10,0.417,item,2.450 RM i litre
X51005306399.jpg,11,0.458,summary,Total RM1 86.00
X51005306399.jpg,12,0.5,summary,Visa RM 86.00
X51005306399.jpg,13,0.542,summary,6.00% GST A RM 4.87
X51005306399.jpg,14,0.583,summary,Total Gross A RM 86.00
X51005306399.jpg,15,0.625,header,Shell Loyalty Card
X51005306399.jpg,16,0.667,header,6018840126306675
X51005306399.jpg,17,0.708,header,Points Awarded 35
X51005306399.jpg,18,0.75,header,Date Tine Num OPT
X51005306399.jpg,19,0.792,header,18/03/18 15:17 06051 02
X51005306399.jpg,20,0.833,header,Diesel & Petrol RoN 95
X51005306399.jpg,21,0.875,header,given Relief under Section
X51005306399.jpg,22,0.917,summary,56 (3) (b) GST Act 2014
X51005306399.jpg,23,0.958,footer,Thank You
X51005306399.jpg,24,1.0,header,Pleasae Cone Again
X51005337872.jpg,0,0.0,header,RsK
X51005337872.jpg,1,0.04,header,SYL ROASTED DELIGHTS SDN. BHD.
X51005337872.jpg,2,0.08,header,1227039
X51005337872.jpg,3,0.12,header,"75, JALAN SS 22/19, DAMANSARA JAYA, 47400 PJ."
X51005337872.jpg,4,0.16,header,TEL : 03-7731 8169
X51005337872.jpg,5,0.2,header,GSI ID :002046390272
X51005337872.jpg,6,0.24,header,Doc No. SO00022185 TABLE A10
X51005337872.jpg,7,0.28,summary,Cashier USER Date: 06/03/2018
X51005337872.jpg,8,0.32,header,Salesperson Time: 12:06:00
X51005337872.jpg,9,0.36,header,Description Qty Price Amount
X51005337872.jpg,10,0.4,item,(T02) BRAISED PORK 20 7.00 14.00
X51005337872.jpg,11,0.44,header,RICE WITH PEANUT
X51005337872.jpg,12,0.48,item,"(r,NUTPORK- 1.0 12.00 12.00"
X51005337872.jpg,13,0.52,header,SMALL
X51005337872.jpg,14,0.56,item,(VO2) SOUR & SPICY 1.0 12.00 12.00
X51005337872.jpg,15,0.6,header,MUSTARD
X51005337872.jpg,16,0.64,item,(BO3) JASMINE GREEN 2.0 2.30 4.60
X51005337872.jpg,17,0.68,header,TEA(HOT)
X51005337872.jpg,18,0.72,item,(RO5) ROAST PORK + 1.0 11.90 11.90
X51005337872.jpg,19,0.76,header,ROAST CHICKEN RICE
X51005337872.jpg,20,0.8,summary,Total Qty: 7 51.42
X51005337872.jpg,21,0.84,summary,Total Sales (Excluding GST) 51.42
X51005337872.jpg,22,0.88,item,Discount: 0.00
X51005337872.jpg,23,0.92,summary,Total GST 3.08
X51005337872.jpg,24,0.96,summary,Rounding 0.00
X51005337872.jpg,25,1.0,summary,sive of GST) 54.50
X51005361883.jpg,0,0.0,header,TEO HENG STATIONERY 8 BOOKS
X51005361883.jpg,1,0.03,header,(001451637-M)
X51005361883.jpg,2,0.061,header,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTA"
X51005361883.jpg,3,0.091,header,SELANGOR DARUL EHSAN
X51005361883.jpg,4,0.121,header,TEL : 03-3271 9872 FAX: 03-3271 9487
X51005361883.jpg,5,0.152,summary,GST No. : 000689913856
X51005361883.jpg,6,0.182,summary,SIMPLIFIED TAX INVOICE
X51005361883.jpg,7,0.212,summary,CASH
X51005361883.jpg,8,0.242,header,Receipt No. : CS1801/26874 Date: 18/01/2018
X51005361883.jpg,9,0.273,header,ITEM QTY U/P DISC% AMOUNT
X51005361883.jpg,10,0.303,header,(RM)
X51005361883.jpg,11,0.333,item,9557068000035 1 3.50 5.69 3.30 *
X51005361883.jpg,12,0.364,header,- JIANYU STELL RULER 30CM THICK
X51005361883.jpg,13,0.394,item,1 1 1.30 0.00 1.30 *
X51005361883.jpg,14,0.424,header,- LAMINATE FILM
X51005361883.jpg,15,0.455,summary,Total Qty. : 2 4.60
X51005361883.jpg,16,0.485,summary,SUB-TOTAL (EX) 4.60
X51005361883.jpg,17,0.515,summary,TOTAL TAX 0.28
X51005361883.jpg,18,0.545,summary,ROUNDING 0.02
X51005361883.jpg,19,0.576,summary,TOTAL 4.90
X51005361883.jpg,20,0.606,summary,CASH 4.90
X51005361883.jpg,21,0.636,summary,CHANGE 0.00
X51005361883.jpg,22,0.667,summary,GST SUMMARY
X51005361883.jpg,23,0.697,header,AMOUNT
X51005361883.jpg,24,0.727,summary,TAX CODE % TAX
X51005361883.jpg,25,0.758,header,(RM)
X51005361883.jpg,26,0.788,header,(RM)
X51005361883.jpg,27,0.818,item,SR 6.00 4.60
X51005361883.jpg,28,0.848,item,0.28
X51005361883.jpg,29,0.879,summary,TOTAL : 4.60
X51005361883.jpg,30,0.909,item,0.28
X51005361883.jpg,31,0.939,header,"Note: ("") Indicated The Item Sold Has Been Related"
X51005361883.jpg,32,0.97,summary,To GST (Goods & Services Tax).
X51005361883.jpg,33,1.0,header,"GOODS SOLD ARE NOT RETURNABLE,"
X51005361895.jpg,0,0.0,header,FUYI MINIMARKET
X51005361895.jpg,1,0.042,header,BR No.: 0195932-X
X51005361895.jpg,2,0.083,header,"NO 43-45-47G,"
X51005361895.jpg,3,0.125,header,TAMAN SEJATI
X51005361895.jpg,4,0.167,header,"JOK, 4560D BESTARI JAYA,"
X51005361895.jpg,5,0.208,header,KUALA SELANGOR!U
X51005361895.jpg,6,0.25,header,"03-3279 1851,"
X51005361895.jpg,7,0.292,summary,GST No. : 001601310720
X51005361895.jpg,8,0.333,header,25/01/2018 1:22:56PM
X51005361895.jpg,9,0.375,summary,TAX INVOICE
X51005361895.jpg,10,0.417,header,TRN: 1CR0576494
X51005361895.jpg,11,0.458,summary,COUNTER 1 CASHIER: HOCK
X51005361895.jpg,12,0.5,summary,Qty UOM U.Price Amt Amt Inc. Tax Code
X51005361895.jpg,13,0.542,header,013 SUMMER CUP 48X230ML
X51005361895.jpg,14,0.583,item,1 KOTAI 8.49 8.49 9.00 SR
X51005361895.jpg,15,0.625,summary,GST 6% + 0.51
X51005361895.jpg,16,0.667,summary,*Total Qty: 1.00 9.00
X51005361895.jpg,17,0.708,summary,Total Includes GST 6% 9.00
X51005361895.jpg,18,0.75,header,Customer's Payment
X51005361895.jpg,19,0.792,summary,Cash 50.00
X51005361895.jpg,20,0.833,summary,Change 41.00
X51005361895.jpg,21,0.875,summary,GST Summary Amount Tax
X51005361895.jpg,22,0.917,item,SR 8.49 0.51
X51005361895.jpg,23,0.958,header,*Goods sold are not returnable
X51005361895.jpg,24,1.0,footer,Thank you for shopping at FUYI MINI
X51005361897.jpg,0,0.0,header,ENOOOANKONU
X51005361897.jpg,1,0.026,header,(001451637-M)
X51005361897.jpg,2,0.053,header,"NO. 53, JALAN BESAR, 456OO BATANG BERJUNTAI"
X51005361897.jpg,3,0.079,header,SELANGOR DARUL EHSAN
X51005361897.jpg,4,0.105,header,TEL : 03-3271 9872 FAX:03-3271 9481
X51005361897.jpg,5,0.132,summary,GST No. : 000689913856
X51005361897.jpg,6,0.158,summary,SIMPLIFIED TAX INVOICE
X51005361897.jpg,7,0.184,summary,CASH
X51005361897.jpg,8,0.211,header,Receipt No. : CS1801/26821 Date: 17/01/2018
X51005361897.jpg,9,0.237,header,AMOUNT
X51005361897.jpg,10,0.263,header,ITEM QTY U/P DISC% (RM)
X51005361897.jpg,11,0.289,item,9555017370017 1 28.00 7.14 26.00 *
X51005361897.jpg,12,0.316,header,- LION FILE 220*307 LAMINATING FILM
X51005361897.jpg,13,0.342,item,26.00
X51005361897.jpg,14,0.368,summary,Total Qty. : 1
X51005361897.jpg,15,0.395,item,26.00
X51005361897.jpg,16,0.421,summary,SUB-TOTAL (EX)
X51005361897.jpg,17,0.447,item,1.56
X51005361897.jpg,18,0.474,summary,TOTAL TAX
X51005361897.jpg,19,0.5,item,-0.01
X51005361897.jpg,20,0.526,summary,ROUNDING
X51005361897.jpg,21,0.553,item,27.55
X51005361897.jpg,22,0.579,summary,TOTAL
X51005361897.jpg,23,0.605,item,PAI 27.55
X51005361897.jpg,24,0.632,summary,CASH
X51005361897.jpg,25,0.658,header,00'0
X51005361897.jpg,26,0.684,summary,CHANGE
X51005361897.jpg,27,0.711,header,17JAN 2018
X51005361897.jpg,28,0.737,summary,GST SUMMARY
X51005361897.jpg,29,0.763,summary,AMOUNT TAX
X51005361897.jpg,30,0.789,summary,TAX CODE % (RM) (RM)
X51005361897.jpg,31,0.816,item,6.00 26.00 1.56
X51005361897.jpg,32,0.842,header,SR
X51005361897.jpg,33,0.868,item,26.00 1.56
X51005361897.jpg,34,0.895,summary,TOTAL :
X51005361897.jpg,35,0.921,header,"Note: ("") Indicated The Item Sold Has Been Related"
X51005361897.jpg,36,0.947,summary,To GST (Goods & Services Tax).
X51005361897.jpg,37,0.974,header,"GOODS SOLD ARE NOT RETURNABLE,"
X51005361897.jpg,38,1.0,footer,THANK YOU.
X51005361898.jpg,0,0.0,header,TED HENG STATIONERY & BOOKS
X51005361898.jpg,1,0.029,header,(001451637-M)
X51005361898.jpg,2,0.057,header,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI"
X51005361898.jpg,3,0.086,header,SELANGOR DARUL EHSAN
X51005361898.jpg,4,0.114,header,1
X51005361898.jpg,5,0.143,header,TEL : 03-3271 9872 FAX : 03-3271 9481
X51005361898.jpg,6,0.171,summary,GST No. : 000689913856
X51005361898.jpg,7,0.2,summary,SIMPLIFIED TAX INVOICE
X51005361898.jpg,8,0.229,summary,CASH
X51005361898.jpg,9,0.257,header,ITEM AMOUNT
X51005361898.jpg,10,0.286,header,QTY U/P DISC%
X51005361898.jpg,11,0.314,header,(RM)
X51005361898.jpg,12,0.343,item,0556655864036 1 26.42 9.14 24.00 *
X51005361898.jpg,13,0.371,header,- CBE BADGE CLIP 100PCS
X51005361898.jpg,14,0.4,item,9555535000663 1 28.00 0.00 28.00 *
X51005361898.jpg,15,0.429,header,- NISO A4 LAMINATING FILM
X51005361898.jpg,16,0.457,summary,Total Qty. : 2 52.00
X51005361898.jpg,17,0.486,summary,SUB-TOTAL (EX) 52.00
X51005361898.jpg,18,0.514,summary,TOTAL TAX 3.12
X51005361898.jpg,19,0.543,summary,ROUNDING -0.02
X51005361898.jpg,20,0.571,summary,TOTAL 55.10
X51005361898.jpg,21,0.6,item,PAI 55.10
X51005361898.jpg,22,0.629,summary,CASH
X51005361898.jpg,23,0.657,item,0.00
X51005361898.jpg,24,0.686,summary,CHANGE
X51005361898.jpg,25,0.714,header,( 17 JAN 2018
X51005361898.jpg,26,0.743,summary,GST SUMMARY
X51005361898.jpg,27,0.771,summary,AMOUNT TAX
X51005361898.jpg,28,0.8,summary,TAX CODE %
X51005361898.jpg,29,0.829,header,(RM) (RM)
X51005361898.jpg,30,0.857,item,SR 6.00 52.00 3.12
X51005361898.jpg,31,0.886,summary,TOTAL: 52.00 3.12
X51005361898.jpg,32,0.914,header,"Note: ("") Indicated The Item Sold Has Been Related"
X51005361898.jpg,33,0.943,summary,To GST (Goods & Services Tax).
X51005361898.jpg,34,0.971,header,"GOODS SOLD ARE NOT RETURNABLE,"
X51005361898.jpg,35,1.0,footer,THANK YOU.
X51005361900.jpg,0,0.0,header,TEO HENG STATIONERY & BOOKS
X51005361900.jpg,1,0.031,header,(001451637-M)
X51005361900.jpg,2,0.062,header,"NO. 53, JALAN BESAR, 456OO BATANG BERJUNTAI"
X51005361900.jpg,3,0.094,header,SELANGOR DARUL EHSAN
X51005361900.jpg,4,0.125,header,TEL:03-3271 9872 FAX:03-3271 9481
X51005361900.jpg,5,0.156,summary,GST No. : 000689913856
X51005361900.jpg,6,0.188,summary,SIMPLIFIED TAX INVOICE
X51005361900.jpg,7,0.219,summary,CASH
X51005361900.jpg,8,0.25,header,Receipt No. : CS1801/27037 Date: 23/01/2018
X51005361900.jpg,9,0.281,header,AMOUNT
X51005361900.jpg,10,0.312,header,ITEM QTY U/P DISC%
X51005361900.jpg,11,0.344,header,(RM)
X51005361900.jpg,12,0.375,item,TP-24 5 1.32 0.00 6.60 *
X51005361900.jpg,13,0.406,header,- DOUBLE SIDED TISSUE TAPE 18MM
X51005361900.jpg,14,0.438,item,9557546631393 2.08 0.00 10.38 *
X51005361900.jpg,15,0.469,header,- G SOFT 6ML QUICK DRY CORRECTION PEN
X51005361900.jpg,16,0.5,summary,Total Qty. : 16.98
X51005361900.jpg,17,0.531,summary,SUB-TOTAL MAIT 16.98
X51005361900.jpg,18,0.562,summary,TOTAL TAX 1.02
X51005361900.jpg,19,0.594,summary,ROUNDING 3 JAN- 2010 0.00
